metric,model,approach,history_1,history_2,n_pairs,nonzero_pairs,friedman_holm_p,median_difference_h1_minus_h2,mean_difference_h1_minus_h2,wilcoxon_statistic,raw_p,holm_p,rank_biserial_h1_minus_h2,significant_holm,significant_better_history
macro_f1,internvl,appfr,H22,H30,25,21,2.6507312406827446e-22,-0.0010873070086222236,-0.0034379185720301154,76.0,0.16977498788033196,1.0,-0.341991341991342,False,No difference
macro_f1,internvl,appfr,H22,H32,25,21,2.6507312406827446e-22,-0.0015260527314971128,-0.005588894239639295,76.0,0.16977498788033196,1.0,-0.341991341991342,False,No difference
macro_f1,internvl,appfr,H24,H26,25,21,2.6507312406827446e-22,0.0,-0.001520378550864717,107.0,0.7676577617530682,1.0,-0.0735930735930736,False,No difference
macro_f1,internvl,appfr,H24,H28,25,21,2.6507312406827446e-22,-0.0019240818776563584,-0.007221017627131734,62.0,0.06295144588265443,1.0,-0.46320346320346323,False,No difference
macro_f1,internvl,appfr,H24,H30,25,21,2.6507312406827446e-22,-0.00018086745225920353,-0.004689690514123446,78.0,0.19243418492041608,1.0,-0.3246753246753247,False,No difference
macro_f1,internvl,appfr,H24,H32,25,21,2.6507312406827446e-22,-0.005284153161818073,-0.006840666181732625,68.0,0.0987409489608765,1.0,-0.41125541125541126,False,No difference
macro_f1,internvl,appfr,H26,H28,25,19,2.6507312406827446e-22,-0.0032441669223590708,-0.0057006390762670165,44.0,0.040135536373545506,1.0,-0.5368421052631579,False,No difference
macro_f1,internvl,appfr,H26,H30,25,19,2.6507312406827446e-22,-0.00014448488271007198,-0.0031693119632587286,63.0,0.19783306556714142,1.0,-0.3368421052631579,False,No difference
macro_f1,internvl,appfr,H26,H32,25,19,2.6507312406827446e-22,0.0,-0.005320287630867908,76.0,0.44450890263539566,1.0,-0.2,False,No difference
macro_f1,internvl,appfr,H28,H30,25,19,2.6507312406827446e-22,0.0,0.0025313271130082884,70.0,0.3143893322216611,1.0,0.2631578947368421,False,No difference
macro_f1,internvl,appfr,H28,H32,25,19,2.6507312406827446e-22,0.0,0.00038035144539910856,92.0,0.9039076325167246,1.0,0.031578947368421054,False,No difference
macro_f1,internvl,appfr,H30,H32,25,19,2.6507312406827446e-22,0.0,-0.0021509756676091796,89.0,0.8092039689931078,1.0,-0.06315789473684211,False,No difference
macro_f1,internvl,appod,H02,H04,25,25,9.932309189120143e-11,0.0024895364965401845,0.006524661028219512,139.0,0.5424043536186218,1.0,0.14461538461538462,False,No difference
macro_f1,internvl,appod,H02,H06,25,25,9.932309189120143e-11,0.0377233799182789,0.039173717234343305,12.0,4.172325134277344e-06,0.0004756450653076172,0.9261538461538461,True,H02
